Throw_Count,Simulation_Number,Dice_Rolls,Positions,Final_Position,Distance_to_A
10,313,"[4, 3, 2, 4, 1, 4, 2, 1, 4, 4]","['E', 'H', 'B', 'F', 'G', 'C', 'E', 'F', 'B', 'F']",F,3
10,314,"[2, 4, 2, 1, 4, 3, 1, 4, 2, 4]","['C', 'G', 'A', 'B', 'F', 'A', 'B', 'F', 'H', 'D']",D,5
10,315,"[6, 6, 2, 3, 5, 2, 5, 3, 3, 1]","['G', 'E', 'G', 'B', 'G', 'A', 'F', 'A', 'D', 'E']",E,4
10,316,"[3, 6, 3, 1, 2, 6, 1, 6, 4, 2]","['D', 'B', 'E', 'F', 'H', 'F', 'G', 'E', 'A', 'C']",C,6
10,317,"[1, 6, 2, 3, 6, 5, 2, 6, 2, 6]","['B', 'H', 'B', 'E', 'C', 'H', 'B', 'H', 'B', 'H']",H,1
10,318,"[5, 5, 4, 4, 5, 1, 2, 5, 3, 6]","['F', 'C', 'G', 'C', 'H', 'A', 'C', 'H', 'C', 'A']",A,0
10,319,"[5, 3, 4, 1, 6, 1, 2, 6, 3, 3]","['F', 'A', 'E', 'F', 'D', 'E', 'G', 'E', 'H', 'C']",C,6
10,320,"[4, 5, 3, 6, 4, 4, 5, 1, 2, 5]","['E', 'B', 'E', 'C', 'G', 'C', 'H', 'A', 'C', 'H']",H,1
10,321,"[6, 4, 3, 3, 4, 2, 5, 3, 2, 3]","['G', 'C', 'F', 'A', 'E', 'G', 'D', 'G', 'A', 'D']",D,5
10,322,"[2, 1, 1, 4, 1, 5, 5, 2, 2, 2]","['C', 'D', 'E', 'A', 'B', 'G', 'D', 'F', 'H', 'B']",B,7
10,323,"[4, 1, 5, 5, 3, 3, 3, 3, 3, 2]","['E', 'F', 'C', 'H', 'C', 'F', 'A', 'D', 'G', 'A']",A,0
10,324,"[5, 4, 3, 2, 5, 6, 2, 3, 3, 3]","['F', 'B', 'E', 'G', 'D', 'B', 'D', 'G', 'B', 'E']",E,4
10,325,"[3, 4, 5, 4, 1, 2, 2, 3, 4, 5]","['D', 'H', 'E', 'A', 'B', 'D', 'F', 'A', 'E', 'B']",B,7
10,326,"[3, 6, 5, 4, 3, 5, 2, 1, 4, 3]","['D', 'B', 'G', 'C', 'F', 'C', 'E', 'F', 'B', 'E']",E,4
10,327,"[5, 5, 3, 3, 2, 2, 1, 4, 4, 6]","['F', 'C', 'F', 'A', 'C', 'E', 'F', 'B', 'F', 'D']",D,5
10,328,"[3, 1, 3, 2, 4, 4, 1, 6, 2, 6]","['D', 'E', 'H', 'B', 'F', 'B', 'C', 'A', 'C', 'A']",A,0
10,329,"[2, 2, 4, 1, 3, 4, 4, 5, 2, 3]","['C', 'E', 'A', 'B', 'E', 'A', 'E', 'B', 'D', 'G']",G,2
10,330,"[3, 3, 4, 4, 4, 2, 5, 3, 4, 5]","['D', 'G', 'C', 'G', 'C', 'E', 'B', 'E', 'A', 'F']",F,3
10,331,"[4, 1, 6, 5, 2, 3, 6, 3, 4, 3]","['E', 'F', 'D', 'A', 'C', 'F', 'D', 'G', 'C', 'F']",F,3
10,332,"[1, 2, 5, 2, 6, 1, 1, 2, 4, 2]","['B', 'D', 'A', 'C', 'A', 'B', 'C', 'E', 'A', 'C']",C,6
10,333,"[2, 2, 4, 4, 4, 2, 1, 1, 6, 4]","['C', 'E', 'A', 'E', 'A', 'C', 'D', 'E', 'C', 'G']",G,2
10,334,"[5, 6, 4, 4, 3, 4, 6, 1, 4, 1]","['F', 'D', 'H', 'D', 'G', 'C', 'A', 'B', 'F', 'G']",G,2
10,335,"[5, 3, 2, 5, 2, 4, 4, 1, 1, 2]","['F', 'A', 'C', 'H', 'B', 'F', 'B', 'C', 'D', 'F']",F,3
10,336,"[5, 2, 2, 5, 3, 4, 5, 2, 4, 6]","['F', 'H', 'B', 'G', 'B', 'F', 'C', 'E', 'A', 'G']",G,2
10,337,"[1, 5, 4, 5, 2, 3, 1, 5, 6, 2]","['B', 'G', 'C', 'H', 'B', 'E', 'F', 'C', 'A', 'C']",C,6
10,338,"[6, 2, 4, 5, 4, 5, 4, 1, 5, 1]","['G', 'A', 'E', 'B', 'F', 'C', 'G', 'H', 'E', 'F']",F,3
10,339,"[4, 3, 1, 2, 6, 4, 5, 1, 6, 5]","['E', 'H', 'A', 'C', 'A', 'E', 'B', 'C', 'A', 'F']",F,3
10,340,"[5, 5, 1, 2, 1, 2, 3, 4, 5, 6]","['F', 'C', 'D', 'F', 'G', 'A', 'D', 'H', 'E', 'C']",C,6
10,341,"[3, 6, 4, 5, 3, 6, 2, 6, 2, 1]","['D', 'B', 'F', 'C', 'F', 'D', 'F', 'D', 'F', 'G']",G,2
10,342,"[6, 5, 2, 6, 4, 6, 1, 1, 6, 3]","['G', 'D', 'F', 'D', 'H', 'F', 'G', 'H', 'F', 'A']",A,0
10,343,"[5, 6, 5, 5, 2, 2, 3, 6, 2, 5]","['F', 'D', 'A', 'F', 'H', 'B', 'E', 'C', 'E', 'B']",B,7
10,344,"[5, 2, 6, 6, 2, 4, 4, 6, 1, 2]","['F', 'H', 'F', 'D', 'F', 'B', 'F', 'D', 'E', 'G']",G,2
10,345,"[4, 4, 3, 3, 2, 5, 1, 3, 6, 2]","['E', 'A', 'D', 'G', 'A', 'F', 'G', 'B', 'H', 'B']",B,7
10,346,"[1, 6, 1, 3, 1, 4, 4, 5, 1, 1]","['B', 'H', 'A', 'D', 'E', 'A', 'E', 'B', 'C', 'D']",D,5
10,347,"[3, 4, 2, 6, 2, 5, 3, 6, 3, 5]","['D', 'H', 'B', 'H', 'B', 'G', 'B', 'H', 'C', 'H']",H,1
10,348,"[2, 4, 2, 2, 5, 3, 3, 5, 6, 2]","['C', 'G', 'A', 'C', 'H', 'C', 'F', 'C', 'A', 'C']",C,6
10,349,"[5, 6, 4, 2, 5, 4, 6, 5, 6, 6]","['F', 'D', 'H', 'B', 'G', 'C', 'A', 'F', 'D', 'B']",B,7
10,350,"[6, 1, 3, 3, 5, 1, 4, 2, 3, 2]","['G', 'H', 'C', 'F', 'C', 'D', 'H', 'B', 'E', 'G']",G,2
10,351,"[1, 3, 5, 3, 5, 6, 6, 2, 2, 3]","['B', 'E', 'B', 'E', 'B', 'H', 'F', 'H', 'B', 'E']",E,4
10,352,"[2, 5, 1, 3, 4, 4, 2, 3, 6, 6]","['C', 'H', 'A', 'D', 'H', 'D', 'F', 'A', 'G', 'E']",E,4
10,353,"[4, 4, 4, 1, 3, 3, 5, 4, 3, 5]","['E', 'A', 'E', 'F', 'A', 'D', 'A', 'E', 'H', 'E']",E,4
10,354,"[6, 5, 6, 2, 5, 2, 4, 2, 3, 3]","['G', 'D', 'B', 'D', 'A', 'C', 'G', 'A', 'D', 'G']",G,2
10,355,"[5, 3, 2, 2, 2, 4, 5, 5, 6, 5]","['F', 'A', 'C', 'E', 'G', 'C', 'H', 'E', 'C', 'H']",H,1
10,356,"[5, 6, 5, 6, 5, 4, 1, 1, 6, 2]","['F', 'D', 'A', 'G', 'D', 'H', 'A', 'B', 'H', 'B']",B,7
10,357,"[6, 2, 2, 5, 6, 4, 1, 3, 4, 5]","['G', 'A', 'C', 'H', 'F', 'B', 'C', 'F', 'B', 'G']",G,2
10,358,"[3, 2, 4, 2, 2, 3, 1, 5, 6, 2]","['D', 'F', 'B', 'D', 'F', 'A', 'B', 'G', 'E', 'G']",G,2
10,359,"[6, 1, 6, 2, 3, 5, 5, 2, 2, 2]","['G', 'H', 'F', 'H', 'C', 'H', 'E', 'G', 'A', 'C']",C,6
10,360,"[1, 5, 3, 1, 5, 5, 1, 5, 3, 1]","['B', 'G', 'B', 'C', 'H', 'E', 'F', 'C', 'F', 'G']",G,2
10,361,"[5, 1, 6, 5, 1, 4, 6, 5, 5, 2]","['F', 'G', 'E', 'B', 'C', 'G', 'E', 'B', 'G', 'A']",A,0
10,362,"[2, 3, 3, 3, 1, 5, 6, 1, 1, 2]","['C', 'F', 'A', 'D', 'E', 'B', 'H', 'A', 'B', 'D']",D,5
10,363,"[1, 5, 2, 5, 4, 5, 3, 1, 3, 2]","['B', 'G', 'A', 'F', 'B', 'G', 'B', 'C', 'F', 'H']",H,1
10,364,"[4, 3, 4, 2, 3, 2, 5, 1, 3, 2]","['E', 'H', 'D', 'F', 'A', 'C', 'H', 'A', 'D', 'F']",F,3
10,365,"[1, 4, 6, 3, 6, 1, 4, 5, 3, 5]","['B', 'F', 'D', 'G', 'E', 'F', 'B', 'G', 'B', 'G']",G,2
10,366,"[6, 4, 5, 3, 6, 6, 4, 3, 2, 6]","['G', 'C', 'H', 'C', 'A', 'G', 'C', 'F', 'H', 'F']",F,3
10,367,"[5, 4, 4, 5, 2, 5, 4, 2, 5, 4]","['F', 'B', 'F', 'C', 'E', 'B', 'F', 'H', 'E', 'A']",A,0
10,368,"[5, 4, 1, 4, 4, 6, 3, 1, 1, 5]","['F', 'B', 'C', 'G', 'C', 'A', 'D', 'E', 'F', 'C']",C,6
10,369,"[1, 4, 1, 5, 6, 1, 5, 6, 3, 4]","['B', 'F', 'G', 'D', 'B', 'C', 'H', 'F', 'A', 'E']",E,4
10,370,"[2, 6, 1, 1, 6, 3, 4, 6, 3, 3]","['C', 'A', 'B', 'C', 'A', 'D', 'H', 'F', 'A', 'D']",D,5
10,371,"[4, 6, 4, 6, 1, 2, 3, 4, 4, 1]","['E', 'C', 'G', 'E', 'F', 'H', 'C', 'G', 'C', 'D']",D,5
10,372,"[3, 2, 1, 4, 1, 1, 2, 2, 6, 6]","['D', 'F', 'G', 'C', 'D', 'E', 'G', 'A', 'G', 'E']",E,4
10,373,"[2, 5, 5, 6, 2, 1, 4, 5, 2, 2]","['C', 'H', 'E', 'C', 'E', 'F', 'B', 'G', 'A', 'C']",C,6
10,374,"[4, 3, 6, 3, 6, 3, 3, 1, 1, 3]","['E', 'H', 'F', 'A', 'G', 'B', 'E', 'F', 'G', 'B']",B,7
10,375,"[6, 1, 1, 3, 6, 1, 6, 5, 6, 3]","['G', 'H', 'A', 'D', 'B', 'C', 'A', 'F', 'D', 'G']",G,2
10,376,"[5, 6, 3, 1, 3, 6, 2, 3, 5, 1]","['F', 'D', 'G', 'H', 'C', 'A', 'C', 'F', 'C', 'D']",D,5
10,377,"[1, 5, 4, 2, 3, 1, 2, 3, 2, 1]","['B', 'G', 'C', 'E', 'H', 'A', 'C', 'F', 'H', 'A']",A,0
10,378,"[5, 3, 6, 6, 2, 2, 4, 5, 4, 6]","['F', 'A', 'G', 'E', 'G', 'A', 'E', 'B', 'F', 'D']",D,5
10,379,"[2, 6, 3, 4, 1, 2, 3, 2, 2, 3]","['C', 'A', 'D', 'H', 'A', 'C', 'F', 'H', 'B', 'E']",E,4
10,380,"[2, 1, 1, 5, 1, 6, 3, 2, 1, 5]","['C', 'D', 'E', 'B', 'C', 'A', 'D', 'F', 'G', 'D']",D,5
10,381,"[6, 1, 6, 6, 5, 2, 6, 2, 5, 2]","['G', 'H', 'F', 'D', 'A', 'C', 'A', 'C', 'H', 'B']",B,7
10,382,"[6, 1, 3, 4, 1, 2, 4, 2, 1, 5]","['G', 'H', 'C', 'G', 'H', 'B', 'F', 'H', 'A', 'F']",F,3
10,383,"[3, 2, 4, 3, 6, 5, 3, 5, 6, 6]","['D', 'F', 'B', 'E', 'C', 'H', 'C', 'H', 'F', 'D']",D,5
10,384,"[1, 5, 3, 3, 1, 6, 2, 3, 4, 5]","['B', 'G', 'B', 'E', 'F', 'D', 'F', 'A', 'E', 'B']",B,7
10,385,"[4, 6, 3, 4, 1, 5, 5, 2, 1, 1]","['E', 'C', 'F', 'B', 'C', 'H', 'E', 'G', 'H', 'A']",A,0
10,386,"[1, 5, 3, 3, 2, 2, 6, 1, 3, 4]","['B', 'G', 'B', 'E', 'G', 'A', 'G', 'H', 'C', 'G']",G,2
10,387,"[5, 2, 1, 3, 6, 6, 3, 5, 1, 5]","['F', 'H', 'A', 'D', 'B', 'H', 'C', 'H', 'A', 'F']",F,3
10,388,"[6, 6, 3, 4, 5, 1, 1, 3, 6, 5]","['G', 'E', 'H', 'D', 'A', 'B', 'C', 'F', 'D', 'A']",A,0
10,389,"[1, 5, 6, 2, 3, 4, 6, 4, 4, 4]","['B', 'G', 'E', 'G', 'B', 'F', 'D', 'H', 'D', 'H']",H,1
10,390,"[4, 3, 4, 5, 3, 3, 4, 5, 5, 4]","['E', 'H', 'D', 'A', 'D', 'G', 'C', 'H', 'E', 'A']",A,0
10,391,"[4, 5, 5, 3, 1, 3, 4, 4, 3, 5]","['E', 'B', 'G', 'B', 'C', 'F', 'B', 'F', 'A', 'F']",F,3
10,392,"[6, 1, 3, 4, 3, 6, 3, 2, 6, 5]","['G', 'H', 'C', 'G', 'B', 'H', 'C', 'E', 'C', 'H']",H,1
10,393,"[5, 2, 1, 4, 6, 6, 1, 2, 4, 6]","['F', 'H', 'A', 'E', 'C', 'A', 'B', 'D', 'H', 'F']",F,3
10,394,"[6, 4, 2, 4, 4, 3, 3, 5, 2, 2]","['G', 'C', 'E', 'A', 'E', 'H', 'C', 'H', 'B', 'D']",D,5
10,395,"[2, 4, 4, 4, 4, 4, 6, 3, 4, 2]","['C', 'G', 'C', 'G', 'C', 'G', 'E', 'H', 'D', 'F']",F,3
10,396,"[6, 2, 3, 3, 4, 3, 3, 5, 3, 4]","['G', 'A', 'D', 'G', 'C', 'F', 'A', 'F', 'A', 'E']",E,4
10,397,"[1, 4, 6, 2, 2, 5, 6, 6, 4, 3]","['B', 'F', 'D', 'F', 'H', 'E', 'C', 'A', 'E', 'H']",H,1
10,398,"[4, 5, 4, 6, 4, 6, 1, 6, 6, 4]","['E', 'B', 'F', 'D', 'H', 'F', 'G', 'E', 'C', 'G']",G,2
10,399,"[1, 2, 4, 2, 2, 4, 6, 6, 4, 2]","['B', 'D', 'H', 'B', 'D', 'H', 'F', 'D', 'H', 'B']",B,7
10,400,"[1, 4, 1, 4, 4, 2, 2, 5, 6, 6]","['B', 'F', 'G', 'C', 'G', 'A', 'C', 'H', 'F', 'D']",D,5
10,401,"[2, 6, 3, 2, 3, 1, 3, 3, 1, 5]","['C', 'A', 'D', 'F', 'A', 'B', 'E', 'H', 'A', 'F']",F,3
10,402,"[5, 1, 3, 2, 1, 2, 1, 4, 5, 3]","['F', 'G', 'B', 'D', 'E', 'G', 'H', 'D', 'A', 'D']",D,5
10,403,"[3, 6, 2, 2, 5, 5, 2, 3, 2, 2]","['D', 'B', 'D', 'F', 'C', 'H', 'B', 'E', 'G', 'A']",A,0
10,404,"[5, 5, 4, 6, 1, 6, 5, 5, 6, 2]","['F', 'C', 'G', 'E', 'F', 'D', 'A', 'F', 'D', 'F']",F,3
10,405,"[3, 3, 1, 4, 3, 6, 6, 2, 5, 6]","['D', 'G', 'H', 'D', 'G', 'E', 'C', 'E', 'B', 'H']",H,1
10,406,"[6, 1, 4, 2, 1, 4, 5, 3, 2, 6]","['G', 'H', 'D', 'F', 'G', 'C', 'H', 'C', 'E', 'C']",C,6
10,407,"[4, 5, 6, 5, 6, 2, 4, 5, 4, 3]","['E', 'B', 'H', 'E', 'C', 'E', 'A', 'F', 'B', 'E']",E,4
10,408,"[3, 3, 6, 5, 6, 6, 5, 4, 5, 1]","['D', 'G', 'E', 'B', 'H', 'F', 'C', 'G', 'D', 'E']",E,4
10,409,"[5, 6, 2, 2, 4, 5, 3, 4, 6, 2]","['F', 'D', 'F', 'H', 'D', 'A', 'D', 'H', 'F', 'H']",H,1
10,410,"[6, 3, 5, 3, 1, 1, 3, 5, 3, 3]","['G', 'B', 'G', 'B', 'C', 'D', 'G', 'D', 'G', 'B']",B,7
10,411,"[2, 5, 1, 5, 2, 4, 2, 3, 2, 5]","['C', 'H', 'A', 'F', 'H', 'D', 'F', 'A', 'C', 'H']",H,1
10,412,"[2, 6, 5, 2, 3, 3, 6, 3, 1, 5]","['C', 'A', 'F', 'H', 'C', 'F', 'D', 'G', 'H', 'E']",E,4
10,413,"[6, 2, 5, 1, 2, 5, 2, 6, 1, 3]","['G', 'A', 'F', 'G', 'A', 'F', 'H', 'F', 'G', 'B']",B,7
10,414,"[5, 3, 3, 4, 2, 1, 4, 1, 6, 2]","['F', 'A', 'D', 'H', 'B', 'C', 'G', 'H', 'F', 'H']",H,1
10,415,"[5, 2, 3, 1, 1, 3, 3, 6, 6, 4]","['F', 'H', 'C', 'D', 'E', 'H', 'C', 'A', 'G', 'C']",C,6
10,416,"[1, 2, 6, 6, 1, 4, 3, 5, 2, 1]","['B', 'D', 'B', 'H', 'A', 'E', 'H', 'E', 'G', 'H']",H,1
10,417,"[1, 3, 2, 3, 3, 5, 5, 1, 2, 5]","['B', 'E', 'G', 'B', 'E', 'B', 'G', 'H', 'B', 'G']",G,2
10,418,"[6, 3, 5, 3, 2, 2, 1, 6, 6, 2]","['G', 'B', 'G', 'B', 'D', 'F', 'G', 'E', 'C', 'E']",E,4
10,419,"[6, 5, 4, 6, 5, 1, 2, 6, 6, 1]","['G', 'D', 'H', 'F', 'C', 'D', 'F', 'D', 'B', 'C']",C,6
10,420,"[3, 5, 4, 3, 3, 5, 4, 2, 4, 2]","['D', 'A', 'E', 'H', 'C', 'H', 'D', 'F', 'B', 'D']",D,5
10,421,"[4, 4, 4, 5, 2, 4, 5, 2, 1, 5]","['E', 'A', 'E', 'B', 'D', 'H', 'E', 'G', 'H', 'E']",E,4
10,422,"[6, 2, 2, 3, 5, 6, 2, 5, 2, 3]","['G', 'A', 'C', 'F', 'C', 'A', 'C', 'H', 'B', 'E']",E,4
10,423,"[6, 6, 2, 4, 2, 6, 3, 1, 2, 5]","['G', 'E', 'G', 'C', 'E', 'C', 'F', 'G', 'A', 'F']",F,3
10,424,"[2, 2, 2, 4, 6, 3, 3, 1, 2, 2]","['C', 'E', 'G', 'C', 'A', 'D', 'G', 'H', 'B', 'D']",D,5
10,425,"[5, 6, 5, 2, 3, 5, 1, 5, 3, 6]","['F', 'D', 'A', 'C', 'F', 'C', 'D', 'A', 'D', 'B']",B,7
10,426,"[2, 2, 4, 3, 2, 1, 5, 3, 4, 5]","['C', 'E', 'A', 'D', 'F', 'G', 'D', 'G', 'C', 'H']",H,1
10,427,"[4, 1, 3, 4, 2, 4, 1, 1, 6, 5]","['E', 'F', 'A', 'E', 'G', 'C', 'D', 'E', 'C', 'H']",H,1
10,428,"[6, 3, 6, 3, 2, 4, 3, 2, 6, 5]","['G', 'B', 'H', 'C', 'E', 'A', 'D', 'F', 'D', 'A']",A,0
10,429,"[5, 1, 3, 2, 6, 4, 1, 2, 1, 3]","['F', 'G', 'B', 'D', 'B', 'F', 'G', 'A', 'B', 'E']",E,4
10,430,"[6, 6, 3, 2, 4, 4, 3, 3, 2, 4]","['G', 'E', 'H', 'B', 'F', 'B', 'E', 'H', 'B', 'F']",F,3
10,431,"[1, 5, 3, 2, 5, 1, 4, 2, 1, 2]","['B', 'G', 'B', 'D', 'A', 'B', 'F', 'H', 'A', 'C']",C,6
10,432,"[6, 1, 2, 5, 4, 4, 1, 2, 4, 2]","['G', 'H', 'B', 'G', 'C', 'G', 'H', 'B', 'F', 'H']",H,1
10,433,"[4, 3, 5, 4, 1, 3, 4, 4, 3, 6]","['E', 'H', 'E', 'A', 'B', 'E', 'A', 'E', 'H', 'F']",F,3
10,434,"[4, 1, 2, 2, 4, 2, 5, 2, 5, 5]","['E', 'F', 'H', 'B', 'F', 'H', 'E', 'G', 'D', 'A']",A,0
10,435,"[5, 5, 4, 4, 2, 5, 5, 3, 3, 2]","['F', 'C', 'G', 'C', 'E', 'B', 'G', 'B', 'E', 'G']",G,2
10,436,"[2, 1, 3, 5, 6, 5, 5, 3, 2, 2]","['C', 'D', 'G', 'D', 'B', 'G', 'D', 'G', 'A', 'C']",C,6
10,437,"[6, 6, 6, 4, 5, 2, 4, 4, 3, 1]","['G', 'E', 'C', 'G', 'D', 'F', 'B', 'F', 'A', 'B']",B,7
10,438,"[3, 3, 6, 1, 2, 3, 6, 5, 5, 5]","['D', 'G', 'E', 'F', 'H', 'C', 'A', 'F', 'C', 'H']",H,1
10,439,"[2, 3, 2, 1, 4, 3, 2, 5, 5, 1]","['C', 'F', 'H', 'A', 'E', 'H', 'B', 'G', 'D', 'E']",E,4
10,440,"[4, 5, 4, 4, 4, 4, 5, 1, 2, 4]","['E', 'B', 'F', 'B', 'F', 'B', 'G', 'H', 'B', 'F']",F,3
10,441,"[5, 2, 2, 6, 2, 4, 6, 6, 5, 6]","['F', 'H', 'B', 'H', 'B', 'F', 'D', 'B', 'G', 'E']",E,4
10,442,"[3, 2, 6, 2, 4, 4, 4, 5, 3, 4]","['D', 'F', 'D', 'F', 'B', 'F', 'B', 'G', 'B', 'F']",F,3
10,443,"[5, 4, 2, 4, 2, 2, 1, 3, 2, 2]","['F', 'B', 'D', 'H', 'B', 'D', 'E', 'H', 'B', 'D']",D,5
10,444,"[6, 5, 3, 5, 3, 2, 1, 2, 6, 6]","['G', 'D', 'G', 'D', 'G', 'A', 'B', 'D', 'B', 'H']",H,1
10,445,"[6, 1, 3, 5, 4, 2, 4, 6, 6, 6]","['G', 'H', 'C', 'H', 'D', 'F', 'B', 'H', 'F', 'D']",D,5
10,446,"[2, 6, 3, 3, 2, 6, 3, 4, 6, 5]","['C', 'A', 'D', 'G', 'A', 'G', 'B', 'F', 'D', 'A']",A,0
10,447,"[3, 2, 2, 6, 5, 6, 3, 3, 1, 3]","['D', 'F', 'H', 'F', 'C', 'A', 'D', 'G', 'H', 'C']",C,6
10,448,"[6, 3, 2, 3, 4, 2, 2, 3, 3, 3]","['G', 'B', 'D', 'G', 'C', 'E', 'G', 'B', 'E', 'H']",H,1
10,449,"[2, 2, 3, 6, 3, 3, 5, 5, 2, 1]","['C', 'E', 'H', 'F', 'A', 'D', 'A', 'F', 'H', 'A']",A,0
10,450,"[5, 2, 6, 5, 5, 4, 1, 1, 3, 6]","['F', 'H', 'F', 'C', 'H', 'D', 'E', 'F', 'A', 'G']",G,2
10,451,"[6, 1, 1, 6, 3, 1, 1, 3, 4, 1]","['G', 'H', 'A', 'G', 'B', 'C', 'D', 'G', 'C', 'D']",D,5
10,452,"[2, 2, 3, 4, 5, 4, 1, 2, 3, 5]","['C', 'E', 'H', 'D', 'A', 'E', 'F', 'H', 'C', 'H']",H,1
10,453,"[2, 1, 1, 5, 5, 6, 6, 1, 3, 1]","['C', 'D', 'E', 'B', 'G', 'E', 'C', 'D', 'G', 'H']",H,1
10,454,"[2, 3, 4, 6, 1, 2, 1, 1, 5, 2]","['C', 'F', 'B', 'H', 'A', 'C', 'D', 'E', 'B', 'D']",D,5
10,455,"[3, 2, 3, 6, 1, 5, 5, 6, 3, 2]","['D', 'F', 'A', 'G', 'H', 'E', 'B', 'H', 'C', 'E']",E,4
10,456,"[2, 5, 1, 2, 1, 4, 1, 1, 2, 2]","['C', 'H', 'A', 'C', 'D', 'H', 'A', 'B', 'D', 'F']",F,3
10,457,"[5, 5, 1, 4, 3, 2, 1, 4, 1, 1]","['F', 'C', 'D', 'H', 'C', 'E', 'F', 'B', 'C', 'D']",D,5
10,458,"[2, 1, 1, 5, 2, 6, 4, 2, 2, 5]","['C', 'D', 'E', 'B', 'D', 'B', 'F', 'H', 'B', 'G']",G,2
10,459,"[5, 3, 5, 2, 3, 2, 2, 1, 5, 1]","['F', 'A', 'F', 'H', 'C', 'E', 'G', 'H', 'E', 'F']",F,3
10,460,"[6, 2, 1, 6, 3, 1, 5, 4, 4, 6]","['G', 'A', 'B', 'H', 'C', 'D', 'A', 'E', 'A', 'G']",G,2
10,461,"[5, 3, 1, 4, 1, 6, 5, 6, 2, 1]","['F', 'A', 'B', 'F', 'G', 'E', 'B', 'H', 'B', 'C']",C,6
10,462,"[6, 4, 1, 4, 5, 3, 1, 3, 4, 3]","['G', 'C', 'D', 'H', 'E', 'H', 'A', 'D', 'H', 'C']",C,6
10,463,"[2, 5, 2, 2, 5, 4, 4, 4, 3, 5]","['C', 'H', 'B', 'D', 'A', 'E', 'A', 'E', 'H', 'E']",E,4
10,464,"[5, 4, 6, 3, 6, 3, 5, 5, 1, 4]","['F', 'B', 'H', 'C', 'A', 'D', 'A', 'F', 'G', 'C']",C,6
10,465,"[1, 1, 6, 4, 1, 1, 4, 1, 2, 6]","['B', 'C', 'A', 'E', 'F', 'G', 'C', 'D', 'F', 'D']",D,5
10,466,"[6, 4, 5, 1, 1, 5, 5, 3, 3, 1]","['G', 'C', 'H', 'A', 'B', 'G', 'D', 'G', 'B', 'C']",C,6
10,467,"[5, 4, 2, 3, 5, 6, 3, 5, 4, 2]","['F', 'B', 'D', 'G', 'D', 'B', 'E', 'B', 'F', 'H']",H,1
10,468,"[2, 6, 4, 3, 2, 1, 1, 2, 2, 5]","['C', 'A', 'E', 'H', 'B', 'C', 'D', 'F', 'H', 'E']",E,4
10,469,"[5, 4, 2, 1, 1, 3, 2, 3, 3, 3]","['F', 'B', 'D', 'E', 'F', 'A', 'C', 'F', 'A', 'D']",D,5
10,470,"[1, 5, 3, 1, 5, 2, 4, 1, 4, 5]","['B', 'G', 'B', 'C', 'H', 'B', 'F', 'G', 'C', 'H']",H,1
10,471,"[2, 2, 1, 4, 4, 4, 3, 2, 2, 6]","['C', 'E', 'F', 'B', 'F', 'B', 'E', 'G', 'A', 'G']",G,2
10,472,"[6, 6, 2, 2, 3, 6, 4, 2, 3, 4]","['G', 'E', 'G', 'A', 'D', 'B', 'F', 'H', 'C', 'G']",G,2
10,473,"[6, 3, 6, 2, 1, 4, 4, 2, 5, 6]","['G', 'B', 'H', 'B', 'C', 'G', 'C', 'E', 'B', 'H']",H,1
10,474,"[2, 5, 1, 2, 5, 4, 6, 3, 2, 6]","['C', 'H', 'A', 'C', 'H', 'D', 'B', 'E', 'G', 'E']",E,4
10,475,"[1, 4, 5, 1, 5, 4, 5, 6, 6, 3]","['B', 'F', 'C', 'D', 'A', 'E', 'B', 'H', 'F', 'A']",A,0
10,476,"[2, 4, 3, 4, 2, 2, 1, 4, 6, 6]","['C', 'G', 'B', 'F', 'H', 'B', 'C', 'G', 'E', 'C']",C,6
10,477,"[5, 5, 3, 5, 4, 2, 4, 6, 3, 6]","['F', 'C', 'F', 'C', 'G', 'A', 'E', 'C', 'F', 'D']",D,5
10,478,"[4, 3, 2, 6, 5, 6, 4, 4, 1, 4]","['E', 'H', 'B', 'H', 'E', 'C', 'G', 'C', 'D', 'H']",H,1
10,479,"[4, 1, 3, 3, 2, 4, 3, 2, 3, 4]","['E', 'F', 'A', 'D', 'F', 'B', 'E', 'G', 'B', 'F']",F,3
10,480,"[6, 6, 3, 3, 5, 3, 2, 1, 2, 1]","['G', 'E', 'H', 'C', 'H', 'C', 'E', 'F', 'H', 'A']",A,0
10,481,"[6, 3, 2, 3, 5, 3, 6, 1, 3, 3]","['G', 'B', 'D', 'G', 'D', 'G', 'E', 'F', 'A', 'D']",D,5
10,482,"[1, 3, 3, 4, 1, 4, 2, 2, 5, 6]","['B', 'E', 'H', 'D', 'E', 'A', 'C', 'E', 'B', 'H']",H,1
10,483,"[4, 4, 3, 3, 2, 2, 1, 5, 3, 6]","['E', 'A', 'D', 'G', 'A', 'C', 'D', 'A', 'D', 'B']",B,7
10,484,"[5, 5, 3, 1, 1, 6, 6, 6, 6, 1]","['F', 'C', 'F', 'G', 'H', 'F', 'D', 'B', 'H', 'A']",A,0
10,485,"[4, 2, 2, 5, 3, 6, 5, 5, 4, 3]","['E', 'G', 'A', 'F', 'A', 'G', 'D', 'A', 'E', 'H']",H,1
10,486,"[3, 2, 6, 2, 4, 4, 6, 5, 5, 3]","['D', 'F', 'D', 'F', 'B', 'F', 'D', 'A', 'F', 'A']",A,0
